2023-09-08 03:30,1.07164,1.07166,1.07148,1.07163,591
2023-09-08 03:45,1.07161,1.07174,1.07157,1.07164,1047
2023-09-08 04:00,1.07165,1.07168,1.07144,1.07145,815
2023-09-08 04:15,1.07145,1.07168,1.07142,1.07164,820
2023-09-08 04:30,1.07164,1.07164,1.07148,1.07152,713
2023-09-08 04:45,1.07151,1.07151,1.07126,1.07134,1443
2023-09-08 05:00,1.07136,1.07155,1.07134,1.07147,951
2023-09-08 05:15,1.07147,1.0718,1.0714,1.07179,1065
2023-09-08 05:30,1.07179,1.07202,1.07177,1.07198,1187
2023-09-08 05:45,1.07198,1.07261,1.07188,1.07239,2494
2023-09-08 06:00,1.07238,1.07279,1.07223,1.07259,4220
2023-09-08 06:15,1.07259,1.07269,1.07197,1.07209,3540
2023-09-08 06:30,1.07208,1.07225,1.07182,1.07187,2527
2023-09-08 06:45,1.07187,1.07187,1.07145,1.07153,3203
2023-09-08 07:00,1.07155,1.07185,1.07117,1.07177,5585
2023-09-08 07:15,1.07176,1.0719,1.0711,1.07113,6054
2023-09-08 07:30,1.07113,1.07149,1.07081,1.07149,5706
2023-09-08 07:45,1.07147,1.07147,1.07076,1.07086,3983
2023-09-08 08:00,1.07087,1.07141,1.07076,1.07107,3225
2023-09-08 08:15,1.07107,1.07174,1.071,1.07169,2953
2023-09-08 08:30,1.07168,1.07169,1.07131,1.07134,2277
2023-09-08 08:45,1.07133,1.0716,1.071,1.07116,4214
2023-09-08 09:00,1.07116,1.07116,1.07029,1.07051,4911
2023-09-08 09:15,1.07052,1.07063,1.07007,1.07018,3988
2023-09-08 09:30,1.07019,1.07052,1.06992,1.0704,3421
2023-09-08 09:45,1.07041,1.07055,1.07009,1.07032,2975
2023-09-08 10:00,1.07031,1.07047,1.07,1.0702,3086
2023-09-08 10:15,1.07019,1.07024,1.07003,1.07009,2158
2023-09-08 10:30,1.07009,1.07028,1.0697,1.06973,3491
2023-09-08 10:45,1.06972,1.07017,1.06965,1.07003,2862
2023-09-08 11:00,1.07005,1.07048,1.07003,1.0704,2194
2023-09-08 11:15,1.0704,1.07044,1.06971,1.06985,3188
